,客户编号,客户公司名称,客户公司编号,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,第一选择基金,第二选择基金,第三选择基金,第四选择基金
10087,C10088,公司3,90601,4,2,15.80973606,36,0.853345099,1,9,69,21.40205605,37,0.682220389,6,27,7.796739775,5.424096869,6,23.84733798,11,57.20751472,,10.7313324,,52,27,0.067639926,0,44.8633199,17.17361294,26.73014662,4,1,16,7.556252495,1,8,7,10,89,4,62.68869491,J0029,  ,  ,  
10088,C10089,公司3,90601,6,59,1.569783368,185,0.632804335,1,6,188,9.382020959,37,0.666545711,2,31,17.10817271,25.64121439,88,11.35093058,66,31.94735353,13,10.73716818,,31,8,4.918747295,0,41.05603581,0.828310671,51.85517424,2,1,76,0.44084743,1,5,5,3,38,16,59.86444904,  ,  ,  ,  
10089,C10090,公司9,817216,8,20,17.32993164,204,0.161910166,1,10,162,28.77764295,32,0.341040912,4,54,13.43065703,20.17893783,18,24.12235778,22,91.16709898,6,3.256206268,,71,31,15.93094352,0,38.71986925,2.231823381,83.87686512,2,1,26,11.18643308,1,6,2,6,42,68,54.18163613,  ,  ,  ,  
10090,C10091,公司3,90601,2,20,8.59776664,70,0.061843872,1,14,63,10.21596157,44,0.114911479,2,48,17.58469818,32.23330367,,30.80919578,26,28.5621972,14,8.969195409,22.07548682,27,48,6.601551639,0,27.27770347,4.890487712,73.3335626,5,1,24,3.37778111,1,7,6,4,58,38,45.12713993,J0008,  ,  ,  
10091,C10092,公司18,3272481,10,2,15.73242482,90,0.318614205,1,14,174,31.87792893,53,0.115620892,7,65,16.44832835,7.386080721,1,12.35496967,12,13.83927416,8,4.615768456,,44,43,14.24727074,0,27.78267214,4.352869381,8.429366198,4,1,-999999999,5.312136473,1,12,6,10,36,70,24.80549405,J0058,  ,  ,  
10092,C10093,公司2,40401,2,70,2.851769363,27,0.806416622,1,6,195,12.41072224,25,0.158872525,5,3,2.079776722,2.962049732,94,19.93489625,21,33.78826935,2,7.748311062,,6,33,0.268547867,0,29.10345753,6.908280971,83.86203767,2,1,55,4.034272131,1,12,1,7,77,67,14.8597303,  ,  ,  ,  
10093,C10094,公司20,4040100,9,64,23.12702395,82,0.278238688,1,5,203,0.895479252,13,0.681708954,6,70,2.90094186,17.76605953,30,6.989358806,54,76.08597139,2,4.726423809,,15,43,2.830179739,0,71.19161929,5.208216281,77.56904226,4,1,28,10.18065263,1,1,3,11,30,19,86.24641409,J0038,J0002,  ,  
10094,C10095,公司11,1221025,12,47,7.546831131,88,0.854405372,1,5,100,12.82912031,54,0.131751086,12,9,14.47203471,24.10982028,7,2.736711062,72,3.145388411,12,2.533726648,,31,5,10.07830007,0,64.25713628,12.19397452,0.896471122,1,1,20,8.291372694,1,6,6,1,2,31,77.97955749,  ,  ,  ,  
10095,C10096,公司18,3272481,8,7,3.362064913,149,0.966831365,1,10,107,12.40198874,24,0.743708926,11,49,15.80509563,30.77622733,26,8.44608219,20,64.65862898,13,18.22758661,,77,28,2.311020046,0,44.89354427,,89.46415683,3,1,27,2.603473567,1,6,6,4,54,72,8.684706072,  ,  ,  ,  
10096,C10097,公司3,90601,11,2,28.40033632,28,0.240274817,1,15,171,16.44979435,60,0.757230378,6,11,4.676353231,19.87250729,41,16.43392627,76,80.31074709,12,5.90161175,,93,18,9.10543117,0,29.55027854,9.892951181,11.31926596,5,1,13,0.952658015,1,9,1,9,75,17,5.658939152,  ,  ,  ,  
10097,C10098,公司14,1979649,11,67,28.14363193,132,0.591442373,1,4,171,21.40381702,5,0.467643794,5,48,15.04466244,14.67823979,82,3.615581313,7,17.06818874,6,1.235041117,,46,35,0.716670371,0,13.25006956,13.63266922,69.92739712,1,1,60,9.517828912,1,3,4,12,48,5,67.66434388,  ,  ,  ,  
10098,C10099,公司13,1705636,7,14,32.19560268,83,0.916187586,1,,12,15.39429114,20,0.644947667,3,24,19.428986,33.88924824,24,29.14558435,92,66.22674831,13,18.0805264,,89,15,1.857561502,0,10.70709826,5.453434553,75.46555995,2,1,94,15.98203764,1,10,5,10,48,59,24.83203351,J0090,  ,  ,  
10099,C10100,公司10,1010025,1,43,24.70262172,157,0.993627662,1,2,114,4.742579984,8,0.522983714,9,67,3.05253893,27.13298557,72,19.55229696,8,25.39254087,13,12.39381974,,58,7,3.879653409,0,21.54314365,7.094311147,30.98096922,4,1,57,19.52660405,1,7,7,3,25,72,67.32677205,J0145,J0175,  ,  
10100,C10101,公司16,2585664,9,44,32.65389268,83,0.791322379,1,8,111,9.453799822,36,0.39461314,5,15,4.694612569,8.325184643,28,2.090414972,68,89.94604134,12,3.702586434,,94,28,3.22048532,0,6.598884266,15.71827544,64.7286687,3,1,47,3.825365174,1,11,6,1,67,94,7.853967427,J0177,  ,  ,  
10101,C10102,公司5,252004,7,14,21.5315659,92,0.134360402,1,6,29,16.21594857,12,0.962639836,3,66,13.48305665,28.34710283,75,9.297008117,17,61.8542471,16,6.494730615,,60,25,0.535920258,0,89.60998101,5.049141389,76.94316519,2,1,54,17.74266722,1,9,3,11,59,25,72.92751291,J0111,  ,  ,  
10102,C10103,公司2,40401,3,8,16.58881017,-999999999,0.912104752,1,8,112,26.17171274,,0.757064006,4,63,17.31287229,31.88935152,83,23.20714094,46,82.02448704,11,5.262136068,,45,42,11.11224282,0,80.21850176,6.123945138,32.24997657,3,1,39,19.16099377,1,8,1,,33,6,60.77064333,J0122,  ,  ,  
10103,C10104,公司16,2585664,8,32,7.787318568,87,0.386527291,1,3,136,28.82464436,45,0.684416469,11,42,5.144061672,15.69682359,59,0.282514837,54,81.95340022,16,9.517571933,,39,30,10.94326381,0,39.88189818,4.63929643,11.87540121,4,1,70,14.81150197,1,6,2,8,48,44,84.4700654,  ,  ,  ,  
10104,C10105,公司19,3644281,6,22,23.23280487,5,0.642460095,1,15,201,22.3072218,52,0.692893122,7,49,16.7561002,12.09225275,72,32.66932547,17,58.64691236,3,7.294550881,,30,64,16.18810274,0,64.47861424,9.61821018,36.75008002,2,1,83,14.96049883,1,11,3,5,1,9,14.75610256,  ,  ,  ,  
10105,C10106,公司8,646416,7,13,6.600702695,179,0.59162456,1,17,155,7.787743767,1,0.632575283,5,9,17.74113881,0.976948935,17,999999999,80,86.97156914,9,15.4363903,,92,22,5.014120241,0,73.26978081,0.069230063,36.92266421,1,1,87,11.92935877,1,9,1,9,91,53,13.03043076,  ,  ,  ,  
10106,C10107,公司10,1010025,7,61,1.391292218,19,0.098657087,1,9,109,0.014752174,24,0.867899099,7,3,11.33022225,5.033222237,69,5.630484554,,59.08144142,3,18.49988808,,71,32,3.021313703,0,2.87529975,3.474247953,40.49174444,1,1,69,8.832534766,1,5,1,7,33,73,79.09034988,  ,  ,  ,  
10107,C10108,公司17,2917264,4,33,20.24071878,15,0.251380322,1,8,167,0.354666873,19,0.837060902,9,59,15.56698665,33.32701876,91,0.391746291,30,15.27902728,16,4.653657618,,45,36,19.34401866,0,44.74533651,9.902796819,63.5512702,3,1,70,5.729532761,1,9,,1,91,59,37.96904347,  ,  ,  ,  
10108,C10109,公司5,252004,12,24,4.33983015,132,0.715250798,1,12,199,4.943134094,40,0.069601905,9,52,12.3320067,21.83040147,13,23.89545178,39,86.0972852,1,9.845166857,,93,35,18.68372633,0,55.39718069,15.75705146,19.69088535,5,1,89,9.196550867,1,7,6,12,45,41,52.71417477,  ,  ,  ,  
10109,C10110,公司13,1705636,,57,5.835187263,146,0.060820798,1,11,158,32.03376181,29,0.092585152,4,1,3.410744935,22.00289184,50,3.720927645,42,51.64184536,17,15.90077911,,88,6,10.04935101,0,0.285211602,1.660792838,27.65950666,1,1,87,7.673150497,1,8,5,6,1,78,74.3814855,  ,  ,  ,  
10110,C10111,公司12,1454436,1,45,1.339086507,102,0.408959578,1,15,63,31.36698923,53,0.038702308,4,43,0.593978658,26.4647702,68,9.856586165,26,1.063804685,15,17.23819627,,38,11,3.8282552,0,80.51504494,2.300361258,8.757487972,4,1,12,19.75955602,1,3,6,11,89,54,9.068045901,J0193,  ,  ,  
10111,C10112,公司14,1979649,4,35,24.98817969,19,0.931069321,1,8,56,6.869919941,41,0.537214546,11,10,6.0345505,28.62652879,3,16.71075219,2,24.55775513,15,7.721619473,,47,26,1.497210401,0,55.53918649,14.79197541,58.88596203,1,1,35,7.594205114,1,6,2,9,90,62,59.41340682,  ,  ,  ,  
10112,C10113,公司19,3644281,4,39,8.321991612,72,0.222421786,1,12,123,28.97891759,17,0.600467509,9,22,6.980166431,33.32779675,64,22.18378879,36,24.56951194,5,14.73321888,7.995160408,83,33,0.53966824,0,88.53542789,5.596854643,5.006007254,5,1,70,6.017527781,1,10,4,2,19,20,42.50347578,  ,  ,  ,  
10113,C10114,公司11,1221025,2,38,27.78026943,123,0.973279177,1,18,11,2.406065966,38,0.050176305,8,1,10.33887546,19.855237,76,9.562461008,61,74.84439233,,10.16050789,,26,53,19.28141059,0,32.19356363,13.15294578,80.98312336,3,1,70,1.754861613,1,2,3,9,35,34,73.14625523,J0164,  ,  ,  
10114,C10115,公司12,1454436,6,15,17.42167053,204,0.876379444,1,3,88,25.53461617,28,0.198948714,11,33,0.926296972,13.99645789,85,18.92547901,44,5.053404983,18,16.84253643,,52,42,16.972418,0,55.8128437,8.837078226,78.41534711,4,1,32,16.09413284,1,3,1,10,25,62,71.37393279,J0031,  ,  ,  
10115,C10116,公司2,40401,6,55,31.72767223,114,0.330933037,1,7,21,25.41025127,27,0.162937303,6,59,9.37452373,13.6631498,60,3.704424722,78,49.56860692,15,9.867459518,,26,1,12.35824285,0,19.68250492,0.36542908,20.33224086,3,1,33,,1,9,7,4,94,1,53.03696509,J0050,J0117,  ,  
10116,C10117,公司17,2917264,8,41,6.681014445,13,0.666833049,1,16,9,30.58077845,45,0.159278783,3,,12.33178243,18.94418487,25,24.39421465,52,54.2283404,13,4.263539213,,40,15,11.88088725,0,42.80495103,7.040147868,87.03778368,3,1,50,12.21295564,1,6,6,11,53,70,35.5395818,J0011,  ,  ,  
10117,C10118,公司9,817216,2,9,5.343675301,96,0.723442197,1,7,27,,48,0.594577804,9,19,3.38952799,31.06210326,49,7.056122861,93,91.5702941,14,14.28150693,,94,61,16.35669057,999999999,13.46368484,7.64033913,74.41969664,5,1,78,7.867193247,1,8,4,8,6,70,20.74538498,  ,  ,  ,  
10118,C10119,公司18,3272481,10,30,15.08255795,168,0.669634926,1,12,122,6.182993004,10,0.664738199,6,51,4.728011476,29.01442141,75,8.287185591,68,29.04938716,-999999999,12.11391674,,93,13,2.549879614,,58.7959776,15.59680287,89.10098961,1,1,20,14.5176108,,9,7,1,21,3,86.74329008,J0104,  ,  ,  
10119,C10120,公司3,90601,10,9,29.11552591,27,0.123993722,1,17,199,31.62565662,33,0.902400855,3,39,5.067036293,29.35760065,39,1.220259663,35,61.59727038,9,18.76587884,,87,66,11.61261462,0,51.95064716,6.71792151,8.268092853,5,1,37,16.3111376,1,11,3,1,16,41,0.063608188,J0030,  ,  ,  
10120,C10121,公司10,1010025,2,30,26.48700907,180,0.252578235,1,4,167,23.49703939,38,0.368698955,3,52,8.878124396,14.22811087,82,6.190446872,96,45.03219239,13,17.81998885,,55,33,8.081264071,0,12.20168933,9.432072983,17.48570422,5,1,95,6.825197353,1,9,3,5,85,27,89.98648049,J0043,  ,  ,  
10121,C10122,公司8,646416,8,22,29.19576994,117,0.932773779,1,5,,12.2313694,70,0.051654491,2,45,11.66940171,1.969174063,52,22.90266794,6,76.97280458,16,8.285795332,,51,18,7.671117383,0,46.07186728,5.295751937,72.73107436,3,1,50,12.75325171,1,2,7,7,61,77,23.55418911,J0090,J0030,  ,  
10122,C10123,公司7,494209,8,66,30.08179517,154,0.546703666,1,10,108,5.399206365,31,0.089889647,10,69,16.1645352,6.952462324,19,13.81733291,54,10.38827054,12,19.75178837,,67,33,11.71328278,0,36.10358316,1.633496139,14.05526931,2,1,39,18.35359413,1,4,1,2,92,72,,  ,  ,  ,  
10123,C10124,公司16,2585664,6,12,17.88766955,64,0.631108857,1,9,200,14.33848232,3,0.902386299,10,48,1.135057514,24.26036676,58,4.437262298,78,5.869424219,3,14.85132413,,84,63,16.8153811,0,64.88173866,12.84525244,43.02734553,2,1,20,1.156071565,1,4,5,7,39,11,80.59603894,J0148,J0187,J0122,  
10124,C10125,公司4,161604,10,36,8.113089375,156,0.45625818,1,6,101,29.39639559,70,0.491205845,9,34,19.44459771,27.47199533,26,31.9100372,66,81.6096735,18,19.14642299,,4,33,14.98208074,0,4.247488359,3.145040072,42.7163438,3,1,22,9.923897384,1,10,2,8,15,16,44.85846854,  ,  ,  ,  
10125,C10126,公司6,363609,6,9,3.349607994,48,0.104522441,1,2,41,2.212155538,62,0.258695542,12,26,16.15245563,23.45420015,10,10.46535741,31,30.98442348,4,18.23378641,,37,51,9.478274568,0,70.01053812,2.353578564,30.38992151,4,1,72,9.480568561,1,12,4,4,18,33,33.09879158,  ,  ,  ,  
10126,C10127,公司15,2271049,9,59,27.7821484,21,0.070405725,1,5,84,12.98329633,55,0.485385966,8,36,17.12059099,5.819109095,70,31.90767538,43,57.71690417,15,6.139165788,,11,32,17.09216247,0,89.09369927,11.37500803,1.434627867,4,1,82,7.028754067,1,6,3,6,82,39,2.569473612,  ,  ,  ,  
10127,C10128,公司6,363609,10,10,31.72799995,101,0.645340876,1,2,89,9.257513217,16,0.405144075,1,8,12.76533402,23.58123788,5,2.303391381,16,14.12233548,3,0.703907535,,86,23,15.47072177,0,89.75271172,18.69420152,25.85391637,2,1,38,4.867375693,1,5,5,6,83,14,69.51190094,  ,  ,  ,  
10128,C10129,公司1,10000,3,17,29.80446387,172,0.7984202,1,8,4,6.390235664,24,0.1077642,10,17,9.169006568,4.883899226,76,22.84636001,44,8.061611941,7,19.23131786,,,19,10.94521364,0,79.85170266,9.586575399,91.55794134,3,1,12,0.71647741,1,6,1,1,72,70,90.79115659,J0050,  ,  ,  
10129,C10130,公司20,4040100,3,42,31.44437318,151,0.087534535,1,10,139,20.10029494,28,0.936894797,5,35,12.93163986,7.829208918,68,22.70595184,50,53.53138972,1,4.576931124,,77,2,10.07868341,0,51.64463146,18.36112303,74.60502171,4,1,95,8.954623477,1,3,2,5,27,63,49.96158469,  ,  ,  ,  
10130,C10131,公司19,3644281,10,41,5.152304273,46,0.74025357,1,10,136,6.889319421,49,0.124470655,11,24,10.33085499,4.60933356,96,22.96594929,34,71.49561074,16,6.10913891,,51,57,6.756371968,0,56.87489864,8.299311542,47.55831091,2,1,61,1.468340697,1,6,6,5,55,78,10.5369614,  ,  ,  ,  
10131,C10132,公司6,363609,3,62,28.84699762,40,0.618535995,1,9,166,25.23295432,49,0.745700148,9,21,9.184740051,29.07806555,2,18.97071047,70,85.2909953,4,16.27770402,,69,69,19.77446638,0,3.373517705,4.357770073,82.78324243,1,1,93,18.91618474,1,11,1,12,72,62,67.79703494,  ,  ,  ,  
10132,C10133,公司17,2917264,11,51,18.95730356,196,0.151932753,1,12,171,29.8675417,17,0.11300391,9,17,11.8571776,7.611359145,47,32.18888081,54,40.06874122,6,2.496611259,,83,14,14.48070627,0,80.75497757,17.73221684,53.45777227,2,1,25,19.40075656,1,3,6,3,26,92,28.97567705,  ,  ,  ,  
10133,C10134,公司18,3272481,9,21,28.58996629,57,0.477973546,1,16,133,5.983648931,44,0.928034496,12,55,17.64408298,25.30564798,27,3.308396635,45,14.83171966,17,5.369579445,,66,6,5.044407071,0,30.97822387,18.57397262,17.27308502,4,1,21,10.39429713,1,9,1,1,29,45,16.55276087,  ,  ,  ,  
10134,C10135,公司20,4040100,6,7,27.91564555,28,0.409013578,1,18,199,16.54558758,30,0.100096098,8,29,4.681204212,28.71988801,94,7.581009023,42,32.46597094,11,12.12600521,,7,33,10.87986243,0,82.58315279,13.44110173,66.85839382,2,1,81,9.863228893,1,6,4,7,13,5,30.51058481,J0082,  ,  ,  
10135,C10136,公司9,817216,10,24,31.78817339,80,0.010834966,1,11,87,7.24045576,71,0.001676291,3,13,9.216549976,21.14231445,80,33.87812888,11,88.1776785,15,19.90408572,,16,48,5.241806252,,86.57485914,0.916140616,19.16677472,2,1,37,0.176420071,1,5,4,11,67,26,44.36123431,  ,  ,  ,  
10136,C10137,公司12,1454436,9,33,25.48024123,125,0.40089336,1,4,183,13.7294105,28,0.333379831,9,34,15.88245148,3.645769315,6,20.35204615,53,78.16978678,17,15.39808172,,53,68,0.452675872,0,4.809304743,6.855313413,62.85197296,1,1,32,17.14736441,1,4,7,7,7,60,72.25321409,J0003,J0013,  ,  
10137,C10138,公司5,252004,2,33,9.111186446,-999999999,0.200153844,1,1,177,11.72161606,68,0.948395526,4,27,18.1119406,11.88308414,84,21.32948229,62,88.14426453,3,19.54025112,27.56843999,43,62,9.289696293,,41.24209187,8.315204173,77.25614636,4,1,33,0.652970233,1,12,2,9,33,35,28.48534085,J0007,  ,  ,  
10138,C10139,公司18,3272481,9,66,3.678818106,45,0.451916334,1,14,95,26.97348359,71,0.866445338,3,55,19.72252553,26.01225453,87,9.959010124,9,81.84699234,10,6.950336329,,25,22,1.566916056,0,26.50975744,1.562736523,30.75676677,4,1,47,7.251275148,1,2,1,7,8,64,78.33622842,  ,  ,  ,  
10139,C10140,公司1,10000,999999999,65,4.70474546,67,0.694081042,1,17,144,11.99698409,29,0.168398042,7,13,13.05395948,2.844052448,34,0.74355274,83,63.85122964,5,1.620135479,,66,34,19.49311338,0,31.56570598,11.69904658,67.13267464,4,1,76,14.98307297,1,12,5,9,96,71,43.36603332,  ,  ,  ,  
10140,C10141,公司8,646416,3,32,16.14314613,162,0.828259916,1,1,86,6.624398144,22,0.895965515,11,25,11.6800705,6.690000421,83,6.888678542,24,66.20699305,1,1.764854805,,15,12,3.021075579,0,30.07713326,2.299422539,69.45975417,2,1,44,3.595003172,1,2,2,11,95,6,83.18430965,  ,  ,  ,  
10141,C10142,公司3,90601,11,69,30.819696,139,0.573323146,1,15,121,7.584353501,18,0.319438243,2,6,13.1609523,3.01909047,17,7.072857682,21,25.76937933,5,14.78097336,,96,4,1.782877123,0,56.64169437,11.58560174,48.0299146,4,1,22,11.32799075,1,2,2,10,36,67,35.76583492,J0100,J0154,  ,  
10142,C10143,公司12,1454436,8,64,20.23325573,43,0.539623697,1,14,126,11.56312046,5,0.020007238,4,50,6.815497635,21.76357456,15,31.50114833,40,21.55698497,2,19.89841986,,62,54,4.478877971,0,75.5248447,0.421448917,41.33809048,2,1,21,12.30007784,1,2,2,3,43,76,2.425923609,  ,  ,  ,  
10143,C10144,公司1,10000,2,50,13.63456204,138,0.201753491,1,18,151,12.65612772,28,0.024145896,3,27,17.88567356,29.09323533,64,17.68516098,77,19.12789664,15,16.78367573,,23,47,8.839585722,0,91.41766709,15.85185634,80.2069119,1,1,9,3.13327703,1,11,2,9,83,96,73.07347593,  ,  ,  ,  
10144,C10145,公司8,646416,5,7,27.69958249,189,0.250873679,1,3,93,33.19967785,47,0.897573669,6,4,4.148725963,27.93789123,86,2.898928419,70,64.39054963,2,0.700677747,,55,24,14.38195396,0,8.7722262,16.87126062,57.40162346,2,1,9,3.194338061,1,11,6,2,8,82,22.26245899,  ,  ,  ,  
10145,C10146,公司2,40401,2,12,29.69135438,77,0.767278547,1,13,201,29.81212259,16,0.894374999,8,43,7.779613003,27.65291067,,20.35532766,40,80.81166703,18,17.68735595,,90,24,4.930805147,0,63.377496,5.003324929,50.32494504,4,1,87,17.39076352,1,9,5,11,95,56,21.99598945,  ,  ,  ,  
10146,C10147,公司14,1979649,10,10,30.6579027,138,0.283812908,1,4,74,31.89155196,,0.623831097,9,40,13.37910427,24.35275694,999999999,7.01456144,94,26.81610624,15,19.92343579,,86,6,7.593167755,0,54.29120628,15.3600204,64.02105311,5,1,45,6.738249249,1,6,3,11,26,67,0.727543135,J0119,  ,  ,  
10147,C10148,公司3,90601,1,68,5.939975019,121,0.10349712,1,3,,12.03929011,53,0.98256865,3,10,1.04530522,,25,30.27176299,60,81.985825,9,5.304541384,,33,2,3.840419771,0,30.52244764,1.718974314,36.83128985,1,1,57,8.340115176,1,12,1,9,7,53,71.63062564,  ,  ,  ,  
10148,C10149,公司14,1979649,6,64,20.02747628,98,0.350651952,1,17,113,7.926547803,5,0.726700967,4,9,7.517099499,3.412986149,45,5.241603454,92,61.13118454,7,15.20579309,,3,56,16.75607424,0,35.25820333,16.88787648,49.47409736,2,1,74,2.402590869,1,10,1,12,48,6,19.89073027,  ,  ,  ,  
10149,C10150,公司3,90601,11,62,1.013578818,88,0.948967675,1,15,38,15.87051747,14,0.791811477,3,41,1.544027414,25.54005809,77,14.65405739,38,48.27811507,18,9.860716336,,83,50,4.804001676,0,72.54998819,5.615579754,15.62164531,3,1,61,6.534707464,1,11,7,1,69,6,82.69123796,J0159,J0135,J0174,  
10150,C10151,公司16,2585664,9,16,6.772773676,136,0.593340804,1,16,39,29.16255475,30,0.635436013,8,17,,22.23591308,7,32.98840105,53,38.33693803,2,999999999,,59,50,16.51654412,0,8.911784854,2.090268342,85.32546125,1,1,81,1.813192347,1,7,3,12,42,35,33.52603822,J0033,  ,  ,  
10151,C10152,公司19,3644281,7,27,10.21284897,49,0.715377146,1,2,91,2.650815528,61,0.801396061,5,26,8.516306902,29.62486583,34,12.78543958,69,22.53309041,4,11.97345139,,94,13,2.677496642,0,64.81996679,6.191860687,28.2552944,1,1,19,5.443956882,1,12,7,4,71,,27.76941198,J0081,  ,  ,  
10152,C10153,公司18,3272481,5,28,22.37123624,132,0.754391643,1,17,151,6.619707708,52,0.293111654,10,61,0.671525639,18.42803655,64,9.232107541,75,51.27130586,10,19.81641602,,47,54,13.99355645,0,78.10680444,11.02521098,59.9844932,1,1,10,18.81804348,1,7,3,8,86,69,83.75238535,  ,  ,  ,  
10153,C10154,公司5,252004,6,67,999999999,38,0.299867526,1,2,90,0.465946701,25,0.239694288,1,9,11.17510999,32.87335959,45,6.349446233,33,41.08525402,16,14.97747224,,45,59,17.7245984,0,62.37306497,11.07454922,37.04858096,5,1,4,13.13565248,1,12,3,9,28,13,38.93385143,J0160,  ,  ,  
10154,C10155,公司2,40401,5,42,25.57711321,180,0.313260218,1,3,202,7.840198931,31,0.617194776,4,5,19.8213755,6.325973127,46,16.76714838,12,28.82744139,16,4.363437283,,94,46,19.69611846,0,26.11238679,7.44383852,68.6954859,3,1,54,17.78044804,1,4,4,11,34,36,32.27422377,J0103,  ,  ,  
10155,C10156,公司7,494209,2,,29.12263461,51,0.205626557,1,9,120,9.403679956,29,0.98114797,1,6,10.76981878,25.51519984,72,14.69919113,75,47.93650776,1,15.2911104,,75,21,10.83666707,0,38.17377896,7.954613995,49.24391807,5,1,14,9.39554087,1,10,4,12,90,45,5.181919073,J0184,  ,  ,  
10156,C10157,公司2,40401,3,28,22.28199603,53,0.857441486,1,8,25,24.08333872,15,0.853802875,3,40,15.21288601,13.92426846,5,15.39180259,81,26.91343707,17,1.96848078,,40,30,7.835502139,0,48.75391742,12.21647362,77.45086708,4,1,47,2.06185353,1,11,4,5,39,71,77.76736178,  ,  ,  ,  
10157,C10158,公司11,1221025,11,62,27.73504998,188,0.509817498,1,8,191,4.285754174,35,0.088234099,2,55,19.39239717,13.78128426,7,3.745192148,85,73.29319938,9,11.52947421,,3,70,19.24838679,0,28.39123173,18.48508427,3.606331436,1,1,71,10.85131982,1,12,3,12,88,13,82.23532957,  ,  ,  ,  
10158,C10159,公司2,40401,10,15,13.0564604,48,0.716595534,1,9,177,19.22922808,7,0.74023713,10,25,2.646590525,32.5894988,47,33.71334779,92,39.03481228,16,0.316663678,,47,38,0.255688735,0,91.01305411,4.129411579,84.74430854,5,1,21,3.137428745,1,11,1,3,77,59,87.33340236,  ,  ,  ,  
10159,C10160,公司11,1221025,2,71,2.313968849,135,0.172908982,1,11,136,9.74110745,44,0.957924159,9,999999999,9.65050895,30.34238509,75,14.58213078,36,90.61143072,16,4.510225254,,45,35,19.58356268,0,89.2393194,0.617370208,17.8282763,3,1,12,11.90154024,1,1,4,12,8,68,50.31955536,  ,  ,  ,  
10160,C10161,公司14,1979649,4,44,27.07947518,139,0.164008087,1,8,107,21.63588797,1,0.697905127,9,43,11.95638113,29.19126083,71,20.56234334,44,83.73267858,7,14.55015829,,,32,16.13048115,0,64.36153919,9.55204299,43.26708068,5,1,47,8.248985804,1,5,5,9,,28,7.317982447,  ,  ,  ,  
10161,C10162,公司6,363609,8,65,9.0383738,19,0.481635655,1,1,83,2.375505557,42,0.895974493,11,26,18.76159334,21.75215403,13,4.715617338,81,68.25801282,7,18.45196832,,65,35,4.043319511,0,5.699229194,1.84611611,52.36322962,3,1,56,19.25475688,,5,2,11,2,71,53.68053906,  ,  ,  ,  
10162,C10163,公司20,4040100,6,48,11.04145157,6,0.812192224,1,2,68,12.51780599,23,0.630733986,3,54,10.54086785,19.49107841,57,21.5948053,78,77.47823239,2,12.47665216,,5,59,18.96123227,0,5.594409028,9.981325361,56.77049384,2,1,17,11.71605045,1,5,4,4,7,62,45.17262426,  ,  ,  ,  
